chunk_id,entity_type,entity_name,entity_attributes,canonical_entity
a96a1854-e575-4492-bf14-ee85aa6b08c5,Location,farm buildings,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm buildings
a96a1854-e575-4492-bf14-ee85aa6b08c5,Location,big barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",the big barn
b3a35fb7-dfea-4e92-b67e-8733637932a7,Person,Major,"{'name': None, 'gender': None, 'role': 'animal', 'description': 'a majestic-looking pig', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
b3a35fb7-dfea-4e92-b67e-8733637932a7,Object,lantern,{},lantern
b3a35fb7-dfea-4e92-b67e-8733637932a7,Person,Bluebell,"{'name': None, 'gender': None, 'role': 'dog', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Bluebell
b3a35fb7-dfea-4e92-b67e-8733637932a7,Person,Jessie,"{'name': None, 'gender': None, 'role': 'dog', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jessie
b3a35fb7-dfea-4e92-b67e-8733637932a7,Person,Pincher,"{'name': None, 'gender': None, 'role': 'dog', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Pincher
b3a35fb7-dfea-4e92-b67e-8733637932a7,Person,Boxer,"{'name': None, 'gender': None, 'role': 'cart-horse', 'description': 'an enormous beast', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
b3a35fb7-dfea-4e92-b67e-8733637932a7,Person,Clover,"{'name': None, 'gender': None, 'role': 'cart-horse', 'description': 'a stout motherly mare', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
b3a35fb7-dfea-4e92-b67e-8733637932a7,Person,Muriel,"{'name': None, 'gender': None, 'role': 'goat', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Muriel
b3a35fb7-dfea-4e92-b67e-8733637932a7,Person,Benjamin,"{'name': None, 'gender': None, 'role': 'donkey', 'description': 'the oldest animal on the farm, and the worst tempered', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Benjamin
b3a35fb7-dfea-4e92-b67e-8733637932a7,Location,farm,{},farm
42eedbd9-3dc1-4823-818e-c9428ccca156,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': 'Devoted to Clover', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
42eedbd9-3dc1-4823-818e-c9428ccca156,Time,Sundays,{},Sundays
42eedbd9-3dc1-4823-818e-c9428ccca156,Location,small paddock beyond the orchard,{},small paddock behind the orchard
42eedbd9-3dc1-4823-818e-c9428ccca156,Person,Clover,{},Clover
42eedbd9-3dc1-4823-818e-c9428ccca156,Object,ducklings,{},ducklings
42eedbd9-3dc1-4823-818e-c9428ccca156,Location,barn,{},Barn
42eedbd9-3dc1-4823-818e-c9428ccca156,Person,Mollie,"{'name': None, 'gender': None, 'role': None, 'description': 'foolish, pretty white mare', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mollie
42eedbd9-3dc1-4823-818e-c9428ccca156,Person,Mr. Jones,{},Mr. Jones
42eedbd9-3dc1-4823-818e-c9428ccca156,Object,trap,{},trap
42eedbd9-3dc1-4823-818e-c9428ccca156,Object,lump of sugar,{},lump of sugar
42eedbd9-3dc1-4823-818e-c9428ccca156,Object,white mane,{},white mane
42eedbd9-3dc1-4823-818e-c9428ccca156,Object,red ribbons,{},red ribbons
42eedbd9-3dc1-4823-818e-c9428ccca156,Person,cat,{},cat
42eedbd9-3dc1-4823-818e-c9428ccca156,Person,Major,{},Major
42eedbd9-3dc1-4823-818e-c9428ccca156,Person,Moses,"{'name': None, 'gender': None, 'role': None, 'description': 'tame raven', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Moses
42eedbd9-3dc1-4823-818e-c9428ccca156,Object,perch,{},perch
42eedbd9-3dc1-4823-818e-c9428ccca156,Location,back door,{},back door
42eedbd9-3dc1-4823-818e-c9428ccca156,Concept,dream,{},dream
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Concept,life,"{'name': None, 'gender': None, 'role': None, 'description': 'the nature of life on this earth', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Life
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Location,earth,{},Earth
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Concept,happiness,{},happiness
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Concept,leisure,{},Leisure
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Location,England,{},England
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Concept,misery,{},Misery
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Concept,slavery,{},Slavery
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Location,England,"{'name': None, 'gender': None, 'role': None, 'description': 'this land of ours', 'birthDate': None, 'deathDate': None, 'affiliation': None}",England
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Object,farm,{},farm
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Person,Man,"{'name': None, 'gender': None, 'role': None, 'description': 'the only real enemy', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Concept,hunger,{},hunger
8c7cde7d-631e-4a3f-aa53-ac8c2ecd7d53,Concept,overwork,{},overwork
c1a84b63-c273-4dab-8e8d-5dfa502f8608,Person,Man,"{'name': None, 'gender': None, 'role': None, 'description': 'Creature that consumes without producing', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
c1a84b63-c273-4dab-8e8d-5dfa502f8608,Person,Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jones
c1a84b63-c273-4dab-8e8d-5dfa502f8608,Person,Clover,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
c1a84b63-c273-4dab-8e8d-5dfa502f8608,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Person,Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jones
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Object,foxhounds,{},foxhounds
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Object,brick,{},brick
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Location,pond,{},pond
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Person,Major,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Person,Man,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Concept,Rebellion,{},rebellion
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Time,week,{},week
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Time,hundred years,{},hundred years
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Object,straw,{},straw
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Concept,justice,{},justice
2acc98e2-31e1-4121-bfe3-ecc2e27be67d,Person,rats,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rats
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,dogs,{},dogs
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,rats,{},rats
d706589e-e862-4d8b-9c68-8471f7c6d3de,Person,Major,"{'name': None, 'gender': None, 'role': 'Leader', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
d706589e-e862-4d8b-9c68-8471f7c6d3de,Concept,silence,{},silence
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,rabbits,{},rabbits
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,cat,{},cat
d706589e-e862-4d8b-9c68-8471f7c6d3de,Person,Man,{},Man
d706589e-e862-4d8b-9c68-8471f7c6d3de,Concept,enmity,{},enmity
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,house,{},house
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,bed,{},bed
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,clothes,{},clothes
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,alcohol,{},alcohol
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,tobacco,{},tobacco
d706589e-e862-4d8b-9c68-8471f7c6d3de,Object,money,{},money
d706589e-e862-4d8b-9c68-8471f7c6d3de,Concept,trade,{},trade
d706589e-e862-4d8b-9c68-8471f7c6d3de,Concept,habits,{},habits
d706589e-e862-4d8b-9c68-8471f7c6d3de,Concept,dream,{},dream
d706589e-e862-4d8b-9c68-8471f7c6d3de,Location,earth,{},Earth
3412cd93-b317-420e-9089-8228713c857b,Person,Old Major,"{'name': None, 'gender': 'Male', 'role': 'Singer', 'description': 'An old pig', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Old Major
3412cd93-b317-420e-9089-8228713c857b,Concept,Beasts of England,"{'name': None, 'gender': None, 'role': None, 'description': 'Song', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Beasts of England
3412cd93-b317-420e-9089-8228713c857b,Location,England,{},England
3412cd93-b317-420e-9089-8228713c857b,Location,Ireland,{},Ireland
3412cd93-b317-420e-9089-8228713c857b,Person,Man,"{'name': None, 'gender': None, 'role': 'Tyrant', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
b94d36c1-e83c-4263-a269-f0b193eb66cd,Person,Major,"{'name': None, 'gender': None, 'role': 'Leader', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
b94d36c1-e83c-4263-a269-f0b193eb66cd,Location,England,{},England
b94d36c1-e83c-4263-a269-f0b193eb66cd,Location,Ireland,{},Ireland
b94d36c1-e83c-4263-a269-f0b193eb66cd,Object,song,"{'name': None, 'gender': None, 'role': None, 'description': 'Beasts of England', 'birthDate': None, 'deathDate': None, 'affiliation': None}",song
b94d36c1-e83c-4263-a269-f0b193eb66cd,Organization,pigs,"{'name': None, 'gender': None, 'role': None, 'description': 'clever ones', 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
b94d36c1-e83c-4263-a269-f0b193eb66cd,Organization,dogs,"{'name': None, 'gender': None, 'role': None, 'description': 'clever ones', 'birthDate': None, 'deathDate': None, 'affiliation': None}",dogs
c0517461-dc3b-41bc-a675-f98017c87263,Person,Major,"{'name': None, 'gender': None, 'role': None, 'description': 'old', 'birthDate': None, 'deathDate': 'Three nights later', 'affiliation': None}",Major
c0517461-dc3b-41bc-a675-f98017c87263,Location,orchard,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",orchard
c0517461-dc3b-41bc-a675-f98017c87263,Time,March,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",March
c0517461-dc3b-41bc-a675-f98017c87263,Event,Rebellion,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rebellion
c0517461-dc3b-41bc-a675-f98017c87263,Location,farm,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm
a21c3e5e-6de4-434b-bab1-401af7f3033c,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': 'Farmer', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Jones
a21c3e5e-6de4-434b-bab1-401af7f3033c,Person,Snowball,"{'name': None, 'gender': 'Male', 'role': 'Pig', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
a21c3e5e-6de4-434b-bab1-401af7f3033c,Person,Napoleon,"{'name': None, 'gender': 'Male', 'role': 'Pig', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Napoleon
a21c3e5e-6de4-434b-bab1-401af7f3033c,Person,Squealer,"{'name': None, 'gender': 'Male', 'role': 'Pig', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Squealer
a21c3e5e-6de4-434b-bab1-401af7f3033c,Concept,Animalism,"{'name': None, 'gender': None, 'role': None, 'description': ""A complete system of thought elaborated from old Major's teachings"", 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animalism
a21c3e5e-6de4-434b-bab1-401af7f3033c,Location,Barn,{},Barn
a21c3e5e-6de4-434b-bab1-401af7f3033c,Person,Old Major,{},Old Major
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Organization,Animalism,{},Animalism
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Person,Mollie,"{'name': None, 'gender': None, 'role': None, 'description': 'white mare', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mollie
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Person,Snowball,{},Snowball
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Object,sugar,{},sugar
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Object,oats,{},oats
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Object,hay,{},hay
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Object,ribbons,{},ribbons
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Person,Moses,"{'name': None, 'gender': None, 'role': None, 'description': 'tame raven', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Moses
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Person,Mr. Jones,{},Mr. Jones
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Location,Sugarcandy Mountain,"{'name': None, 'gender': None, 'role': None, 'description': 'a mysterious country', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Sugarcandy Mountain
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Time,Sunday,{},Sunday
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Object,clover,{},Clover
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Object,lump sugar,{},lump of sugar
24dd128b-6f91-4d07-93ca-e7aef3a44a8d,Object,linseed cake,{},linseed cake
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Person,Boxer,"{'name': None, 'gender': None, 'role': 'Disciple', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Person,Clover,"{'name': None, 'gender': None, 'role': 'Disciple', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': 'Farmer', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Jones
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Person,Moses,{},Moses
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Location,barn,{},Barn
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Location,Willingdon,{},Willingdon
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Location,Red Lion,{},Red Lion
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Object,Windsor chair,{},Windsor chair
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Location,kitchen,{},kitchen
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Location,drawing-room sofa,{},drawing-room sofa
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Object,News of the World,{},News of the World
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Concept,Rebellion,{},rebellion
8dc61846-7e99-4aff-bd7c-eaedf1b2c165,Time,Midsummer's Eve,{},Midsummer's Eve
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Organization,Distributed Proofreaders Canada,{},Distributed Proofreaders Canada
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Person,George Orwell,"{'name': 'George Orwell', 'gender': None, 'role': None, 'description': 'Author', 'birthDate': '1903', 'deathDate': '1950', 'affiliation': None}",George Orwell
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Person,Eric Arthur Blair,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': '1903', 'deathDate': '1950', 'affiliation': None}",Eric Arthur Blair
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Object,Animal Farm,{},Animal Farm
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Time,1945,{},1945
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Organization,"New York: Harcourt, Brace",{},"New York: Harcourt, Brace"
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Time,1946,{},1946
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Time,12 May 2011,{},12 May 2011
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Time,Sep. 5 2014,{},Sep. 5 2014
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Person,Al Haines,{},Al Haines
78540b46-2838-4fd4-9bfb-17c38c88dbb4,Location,Canada,{},Canada
240d6c0e-b946-4217-a808-a22f4fda0bfa,Organization,"HARCOURT, BRACE AND COMPANY","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}","HARCOURT, BRACE AND COMPANY"
240d6c0e-b946-4217-a808-a22f4fda0bfa,Location,NEW YORK,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",New York
240d6c0e-b946-4217-a808-a22f4fda0bfa,Location,UNITED STATES OF AMERICA,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",UNITED STATES OF AMERICA
240d6c0e-b946-4217-a808-a22f4fda0bfa,Organization,THE HADDON CRAFTSMEN,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE HADDON CRAFTSMEN
240d6c0e-b946-4217-a808-a22f4fda0bfa,Location,"SCRANTON, PA.","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}","SCRANTON, PA."
240d6c0e-b946-4217-a808-a22f4fda0bfa,Person,George Orwell,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",George Orwell
240d6c0e-b946-4217-a808-a22f4fda0bfa,Object,ANIMAL FARM,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animal Farm
240d6c0e-b946-4217-a808-a22f4fda0bfa,Time,1946,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",1946
71f97f57-bf42-4174-954e-2017c6ba4001,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': 'Owner', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': 'Manor Farm'}",Mr. Jones
71f97f57-bf42-4174-954e-2017c6ba4001,Location,Manor Farm,{},Manor Farm
71f97f57-bf42-4174-954e-2017c6ba4001,Location,hen-houses,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hen-houses
71f97f57-bf42-4174-954e-2017c6ba4001,Person,Mrs. Jones,{},Mrs. Jones
71f97f57-bf42-4174-954e-2017c6ba4001,Person,old Major,"{'name': None, 'gender': None, 'role': None, 'description': 'prize Middle White boar', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Old Major
71f97f57-bf42-4174-954e-2017c6ba4001,Location,farm buildings,{},farm buildings
71f97f57-bf42-4174-954e-2017c6ba4001,Location,big barn,{},the big barn
f09c1ca9-aa95-442b-b1be-d641812f1f44,Person,Major,"{'name': None, 'gender': None, 'role': 'leader', 'description': 'a majestic-looking pig', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
f09c1ca9-aa95-442b-b1be-d641812f1f44,Location,big barn,{},the big barn
f09c1ca9-aa95-442b-b1be-d641812f1f44,Object,bed of straw,{},bed of straw
f09c1ca9-aa95-442b-b1be-d641812f1f44,Object,lantern,{},lantern
f09c1ca9-aa95-442b-b1be-d641812f1f44,Person,Bluebell,"{'name': None, 'gender': None, 'role': 'dog', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Bluebell
f09c1ca9-aa95-442b-b1be-d641812f1f44,Person,Jessie,"{'name': None, 'gender': None, 'role': 'dog', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jessie
f09c1ca9-aa95-442b-b1be-d641812f1f44,Person,Pincher,"{'name': None, 'gender': None, 'role': 'dog', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Pincher
f09c1ca9-aa95-442b-b1be-d641812f1f44,Person,Boxer,"{'name': None, 'gender': None, 'role': 'cart-horse', 'description': 'an enormous beast, nearly eighteen hands high, and as strong as any two ordinary horses put together', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
f09c1ca9-aa95-442b-b1be-d641812f1f44,Person,Clover,"{'name': None, 'gender': None, 'role': 'cart-horse', 'description': 'a stout motherly mare approaching middle life', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
f09c1ca9-aa95-442b-b1be-d641812f1f44,Person,Muriel,"{'name': None, 'gender': None, 'role': 'goat', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Muriel
f09c1ca9-aa95-442b-b1be-d641812f1f44,Person,Benjamin,"{'name': None, 'gender': None, 'role': 'donkey', 'description': 'the oldest animal on the farm, and the worst tempered', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Benjamin
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Location,paddock,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",paddock
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Location,orchard,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",orchard
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Person,Clover,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Object,ducklings,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",ducklings
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Location,barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Barn
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Person,Mollie,"{'name': None, 'gender': None, 'role': None, 'description': 'foolish, pretty white mare', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mollie
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Jones
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Object,trap,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",trap
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Object,sugar,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",sugar
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Object,mane,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",mane
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Object,red ribbons,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",red ribbons
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Person,cat,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",cat
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Person,Major,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Person,Moses,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Moses
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Object,perch,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",perch
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Location,back door,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",back door
7dcc7954-db7a-4a18-8978-00c0f570fcc1,Concept,dream,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",dream
ac5d432d-e5b4-4c0b-ac13-97021358fb1b,Person,Man,{},Man
ac5d432d-e5b4-4c0b-ac13-97021358fb1b,Location,England,{},England
ac5d432d-e5b4-4c0b-ac13-97021358fb1b,Location,Farm,"{'name': None, 'gender': None, 'role': None, 'description': 'single farm', 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm
ac5d432d-e5b4-4c0b-ac13-97021358fb1b,Concept,happiness,{},happiness
ac5d432d-e5b4-4c0b-ac13-97021358fb1b,Concept,leisure,{},Leisure
ac5d432d-e5b4-4c0b-ac13-97021358fb1b,Concept,slavery,{},Slavery
ac5d432d-e5b4-4c0b-ac13-97021358fb1b,Concept,misery,{},Misery
ac5d432d-e5b4-4c0b-ac13-97021358fb1b,Concept,hunger,{},hunger
ac5d432d-e5b4-4c0b-ac13-97021358fb1b,Concept,overwork,{},overwork
c501c090-1b09-4b1e-bec3-3a13ca069cef,Person,Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jones
c501c090-1b09-4b1e-bec3-3a13ca069cef,Person,Clover,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
c501c090-1b09-4b1e-bec3-3a13ca069cef,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
c501c090-1b09-4b1e-bec3-3a13ca069cef,Concept,Man,"{'name': None, 'gender': None, 'role': None, 'description': 'The only creature that consumes without producing', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
3eae2fab-2edb-4335-8f70-c3d2734c85d9,Person,Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jones
3eae2fab-2edb-4335-8f70-c3d2734c85d9,Object,foxhounds,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",foxhounds
3eae2fab-2edb-4335-8f70-c3d2734c85d9,Person,Man,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
3eae2fab-2edb-4335-8f70-c3d2734c85d9,Concept,Rebellion,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rebellion
3eae2fab-2edb-4335-8f70-c3d2734c85d9,Person,Major,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
